title,abstract,url,publication_year,authors,institutions
Empirical Analysis on Evolution and Small World Effect of Chinese Enterprise-Enterprise Patent Cooperation Network: From the Perspective of Open Innovation,"The patent cooperation network which enterprises join is a very important network platform for enterprises’ open innovation. However, very limited work has been done to empirically investigate the dynamic change process of the network in China. To address this issue, this paper analyzes dynamic change process of cooperation network of enterprises and the small-world effect of the biggest subgroup according to the data of 36731 items of cooperative patents between enterprises from 1985 to 2010 published by the State Intellectual Property Office of China. A conclusion can be drawn from the analysis results that the biggest subgroup has the characteristics of small-world effect, but the overall network structure also has some defects, which limit the development of open innovation. For the first time, suggestions on open innovation strategies are put forward to provide theoretical reference for both the government and enterprises.",https://openalex.org/W1978470146,2013,YE Chun-xia; Xiang Yu; Wei Li,Huazhong University of Science and Technology; Zhejiang Entry-Exit Inspection and Quarantine Bureau
Dynamics of waste-to-energy incineration R&amp;D collaboration networks: a social network analysis based on patent data,"The municipal solid waste in China is increasing at an unprecedented pace due to the upgrading urbanization and improving living standard. The waste-to-energy (WTE) incineration technology offers a viable and potentially profitable technical solution to this booming phenomenon. The highly complex and systematic nature of WTE technologies have led to the emergence of WTE innovation network in the past decade. This study applies complex network theory as well as social network analysis to investigate the social network structure evolution of WTE technologies in terms of global network properties, major actors' centrality and collaboration relationships. Based on the data-set covering joint filing patents pertaining to waste heat over the period 2006–2015, this study finds that the overall WTE innovation network exhibits the properties of scale-free network with minority organizations linking to abundant organizations. A large fraction of major actors represent the first-movers in the WTE research and still control the technological trajectories. The collaboration relationships have moved toward higher level of multidisciplinary and larger technological distance. Overall, the evolution of WTE innovation network features a young state of industry with high regime dependence. Finally, some suggestions are proposed to shed light on benign development of WTE innovation network.",https://openalex.org/W2516891431,2016,Ding Ma; Yongsheng Yu; Si-shi Liu,Wuhan University of Technology
Network Meta-analysis of Four Chinese Patent Medicines Combined with Angiotensin Converting Enzyme Inhibitors or Angiotensin Receptor Blockers in Early Diabetic Nephropathy Treatment,"The objective of the study is to systematically evaluate the efficacy of four Chinese patent medicines in combination with angiotensin-converting enzyme inhibitors/angiotensin receptor blockers (ACEI/ARB) in the treatment of early diabetic nephropathy (DN). Retrospectively, previously published randomized controlled trials (RCTs) of four different Chinese patent medicines combined with ACEI or ARB in the treatment of patients with early DN were searched overall from databases. The data were analyzed by R, Generate Mixed Treatment Comparisons and STATA softwares. A total of 78 RCTs were finally included. Network meta-analysis showed that the total effective rate of the Jinshuibao capsule-ACEI/ARB combination group and Huangkui capsule-ACEI/ARB combination groups were better than the others; Jinshuibao capsule-ACEI/ARB combination group reduced the 24-h urinary protein excretion (24-h UTP), urine microalbumin excretion rate (UAER), serum creatinine (Scr), and glycosylated hemoglobin (HbAlc) values. The Huangkui capsule-ACEI/ARB combination demonstrated a better reduction of (blood urea nitrogen [BUN]). Reduced incidences of adverse effects were only observed on treatment with Bailing capsule-ACEI/ARB combination. In early DN, combination of Jinshuibao capsule-ACEI/ARB provided the highest effective rate; moreover, it could reduce the 24-h values of UTP, UAER, Scr, and HbAlc; Huangkuai capsule-ACI/ARB combination group showed a good effect on reducing BUN. Bailing capsule-ACEI/ARB combination group had reduced the incidences of adverse reactions.",https://openalex.org/W3005338554,2020,Jing Li; Jing Zhang; Jiaqin Huang,Beijing University of Chinese Medicine
"An Approach for R&amp;D Partner Selection in Alliances between Large Companies, and Small and Medium Enterprises (SMEs): Application of Bayesian Network and Patent Analysis","The enhanced R&amp;D cooperative efforts between large firms and small and medium-sized enterprises (SMEs) have been emphasized to perform innovation projects and succeed in deploying profitable businesses. In order to promote such win-win alliances, it is necessary to consider the capabilities of large firms and SMEs, respectively. Thus, this paper proposes a new approach of partner selection when a large firm assesses SMEs as potential candidates for R&amp;D collaboration. The first step of the suggested approach is to define the necessary technology for a firm by referring to a structured technology roadmap, which is a useful technique in the partner selection from the perspectives of a large firm. Second, a list of appropriate SME candidates is generated by patent information. Finally, a Bayesian network model is formulated to select an SME as an R&amp;D collaboration partner which fits in the industry and the large firm by utilizing a bibliography with United States patents. This paper applies the proposed approach to the semiconductor industry and selects potential R&amp;D partners for a large firm. This paper will explain how to use the model as a systematic and analytic approach for creating effective partnerships between large firms and SMEs.",https://openalex.org/W2256852407,2016,Keeeun Lee; Inchae Park; Byungun Yoon,Dongguk University
The Closure of Patent Foramen Ovale in Preventing Subsequent Neurological Events: A Bayesian Network Meta-Analysis to Identify the Best Device,"&lt;b&gt;&lt;i&gt;Background:&lt;/i&gt;&lt;/b&gt; Randomized-controlled trials (RCTs) reported a finding on the safety and efficacy of percutaneous patent foramen ovale (PFO) closure to prevent stroke recurrence. It showed that the Amplatzer (AMP) device appears to be superior to medical therapy (MT) in preventing strokes and episodes of atrial fibrillation (AF), than other devices. We performed a network meta-analysis (NMA) to evaluate the closure of PFO in preventing subsequent neurological events while investigating the results obtained by specific devices. &lt;b&gt;&lt;i&gt;Methods:&lt;/i&gt;&lt;/b&gt; We searched 3 databases (MEDLINE, EMBASE, CENTRAL/CCTR) and identified 6 RCTs until March 2019. We performed an NMA and used pooled ORs. Analyses were done in NetMetaXL1.6-WinBUGS1.4. &lt;b&gt;&lt;i&gt;Results:&lt;/i&gt;&lt;/b&gt; Six RCTs with 3,560 patients (mean age 45.2–46.2 years) were included in the present NMA. Depending on the device, 4 groups of patients were compared with MT: 1,889 patients undergoing PFO closure were significantly less likely to experience a stroke than 1,671 patients treated with MT (ORs 0.41; 95% Cr.I. 0.27–0.60 with fixed-effects model and ORs 0.22; 95% Cr.I. 0.05–0.70 with random-effects model). The patients with AMP showed a similar risk than those treated with Helex/Cardioform (HLX/CF) or with a group of 11 multiple devices. This suggests the equality between the 2 most currently used devices. When assessing TIA and, for the safety analysis, major bleeding, both models confirm no significant difference between any devices and MT. PFO closure increased the risk of new-onset AF: MT induces AF significantly less than all the devices. In favor of the AMP, there is a reduced number of cases of AF versus MT; however, no device superiority has been established in comparing HLX/CF and other devices in a random effect model. &lt;b&gt;&lt;i&gt;Conclusions:&lt;/i&gt;&lt;/b&gt; Our NMA provides evidence in favor of PFO closure with all the devices currently in use. We can conclude that these devices are better than MT, but not that 1 device is better than the rest in reducing stroke recurrences and AF episodes in the follow-up.",https://openalex.org/W3015900236,2020,L Varotto; Gianni Bregolin; Mariemma Paccanaro,Ospedale San Bortolo
Boundary spanning strategy and tacit knowledge recombination: Analysis of joint‐patent networks of patent‐intensive firms,"Abstract This paper collects 103 sample firms' 2015 to 2019 data through data envelopment analysis to measure their technical innovation performance and social network analysis to build joint‐patent networks and explore knowledge‐creating alliance relationships. The article highlights how tacit knowledge recombination works as a mechanism of boundary spanning. It emphasizes the significance of strategic balancing networks' position to improve technical innovation performance and competitiveness of patent‐intensive (PI) firms. This research contributes to shedding additional light on the nature of the boundary‐spanning mechanism and PI firms' knowledge exchanges. Specifically, it examines how balancing boundaries spanning through joint‐patent networks can influence the processes of tacit knowledge transmission and recombination between knowledge‐based actors.",https://openalex.org/W4375851755,2023,Jie Jiang; Qihang Zhang,Nanjing University of Science and Technology
Patent analysis in the 5G network,"In recent years, 5G has been the focus of research and development in the telecom industry. This paper aims to understand the development trend and technical hot spots of 5G technology through the patent analysis and build a citation network at the assignee organization level. The workflow of the paper is divided into four steps: patent data collection and cleaning, patent overview analysis, network creation and analysis, O-I index analysis. This article collected the patent data from the United States patent and trademark office (USPTO). We understand the application trend, technical hot spots, and leading players in the 5G domain through the patent overview analysis. We comprehend the structure and characteristics of the network and critical nodes from network topology analysis. By using O-I index analysis, we learn the flow of 5G technology knowledge between the organizations. This paper provides a useful analytical model for the patent analysis and technological knowledge flow in a specific field, which can be applied to patent analysis in other fields.",https://openalex.org/W4213419476,2021,,
Using networks in patent exploration: application in patent analysis: the democratization of 3D printing,"Bibliometry coupling is used to process bibliographic data to assert existing latent information on publication material. We apply here this technique on patent data gathered from the OPS web service to enhance the exploration process of patents using network visualization. The following will present briefly graph theory preliminaries, the gathering and transforming process on the ops base. The different networks produced will be discussed and placed in a generic economic intelligence process. Finally we present a case study using this approach to discuss the democratization of 3D printing.",https://openalex.org/W2031213948,2014,David Reymond; Jessica Dematraz,"Communication, Information, Médias; Université de Toulon"
Network structural analysis of technology: a study from patent perspective,"Purpose – The purpose of this paper is to analyze the network structure of technology in and between different fields, as well as the evolution of their relations. Design/methodology/approach – Using the patent data in Derwent Innovation Index (DII) from 1991 to 2010, this paper analyzes the co-classification of Derwent Manual Code (DMC) of patents in all technology fields. Large-scaled co-classification matrices are employed to generate the DMC co-classification networks. In addition, analyses are pursued at different levels of aggregation in four five-year windows: 1991-1995, 1996-2000, 2001-2005 and 2006-2010. Using Girvan-Newman algorithm in the clustering process, the structure transformations over time are detected. Findings – The paper identifies the key technological knowledge in certain fields and finds out how different technological fields are connected and integrated. What is more, the dynamic evolution between networks in different time periods reveals the trend of generic technology development in the macroscopic level. Originality/value – The paper investigates a large quantity of data – all the patent data in DII from 1991 to 2010 in this paper. The paper applies Girvan-Newman algorithm in the co-classification analysis and uses co-classification networks to reveal technology network structures. Evolution coincident with the realistic technological shifts can be observed.",https://openalex.org/W1497699095,2013,Shenmeng Xu; Xianwen Wang; Zeyuan Liu,Dalian University of Technology
[Network Meta-analysis of Chinese patent medicines of Ziziphi Spinosae Semen in treatment of primary insomnia].,"To systematically evaluate the efficacy of oral Chinese patent medicines of Ziziphi Spinosae Semen in the treatment of primary insomnia by using network Meta-analysis. Nine databases(CNKI, Wanfang, VIP, CBM, PubMed, EMbase, Web of Science, Medline and Cochrane Library) were systematically and comprehensively undertaken to identify the literatures published from the establishment of each database to August, 2020. Randomized controlled trials(RCTs) on oral Chinese patent medicine of Ziziphi Spinosae Semen in the treatment of primary insomnia, either alone or in combination with conventional sedative hypnotics, were screened out according to inclusion criteria and exclusion criteria. Literature screening, data extraction and the evaluation of the risk of bias for the included studies were conducted independently by 2 researchers. Traditional Meta-analysis and Bayesian network Meta-analysis were then conducted with use of Stata 15.0 and R software. Finally, a total of 42 RCTs were included, involving 9 kinds of oral Chinese patent medicines and 4 196 patients. The results of Meta-analysis showed that(1) in terms of improving Pittsburgh sleep quality index scale score, the efficacy of the combination of drugs was significantly superior to that of sedative-hypnotics or most of Chinese patent medicines used alone, and Bailemian Capsules combined with sedative-hypnotics had the best effect; both the efficacy of Shenqi Wuweizi Tablets and Compound Zaoren Anshen Capsules alone were significantly superior to that of conventional sedative-hypnotics treatment, and Shenqi Wuweizi Tablets had the best effect.(2)In terms of safety, single use or combined use of Chinese patent medicine had a certain improvement as compared with conventional sedative-hypnotics treatment. Due to the large clinical heterogeneity, the studies could not be combined quantitatively, and no serious adverse reactions occurred in all patients enrolled in the study. The results showed that Chinese patent medicine of Ziziphi Spinosae Semen combined with conventional sedative-hypnotics could significantly improve the short-term sleep quality of patients with primary insomnia. In the comparison among single use of drugs, Shenqi Wuweizi Tablets had the largest possibility for best effect. However, the lack of evidences for international promotion, the influence of different types of sedative-hypnotics treatment and intervention time on the curative effect, and the patients' different acceptance of combined treatment should be considered before clinical application. Limited by the number and quality of the included studies, the above conclusions need to be further verified by more large sample-size and high-quality studies.",https://openalex.org/W3204462869,2021,Wen-Qiang Yao; Yu-Hao Zhao; Ya Wei Zheng,Nanjing University of Chinese Medicine
Retrosynthetic Reaction Prediction Using Neural Sequence-to-Sequence Models,"We describe a fully data driven model that learns to perform a retrosynthetic reaction prediction task, which is treated as a sequence-to-sequence mapping problem. The end-to-end trained model has an encoder-decoder architecture that consists of two recurrent neural networks, which has previously shown great success in solving other sequence-to-sequence prediction tasks such as machine translation. The model is trained on 50,000 experimental reaction examples from the United States patent literature, which span 10 broad reaction types that are commonly used by medicinal chemists. We find that our model performs comparably with a rule-based expert system baseline model, and also overcomes certain limitations associated with rule-based expert systems and with any machine learning approach that contains a rule-based expert system component. Our model provides an important first step toward solving the challenging problem of computational retrosynthetic analysis.",https://openalex.org/W2621742623,2017,Bowen Liu; Bharath Ramsundar; Prasad Kawthekar,Stanford University
Social network analysis of keyword community network in IoT patent data,"본 연구에서는 한국과 미국의 사물 인터넷 관련 특허 초록을 수집하여 키워드 네트워크 및 키워드 커뮤니티 네트워크를 구축하고 네트워크 분석을 실시하였다. 먼저 TF-IDF 가중치를 적용하여 중요 키워드를 추출하고 이 중요 키워드와 상관관계가 높은 키워드들을 재추출하여 핵심 키워드를 선정하였다. 선정된 키워드를 중심으로 키워드 네트워크를 구축한 다음 네트워크 탐지를 시행하여 키워드 커뮤니티 네트워크를 재구축하여 기술 간의 연결 관계를 분석하였다. 본 연구에서 생성한 키워드 커뮤니티 네트워크는 특허의 내용을 예측할 수 있을 뿐만 아니라 커뮤니티 간의 연결 관계를 분석함으로써 기술 간의 연관 관계도 파악할 수 있다. 키워드 커뮤니티 네트워크 분석 결과 한국은 보안, 반도체, 이미지 프로세스와 같은 사물 인터넷의 기반 기술 분야의 특허가 중요한 특허 기술로 나타난 반면 미국의 경우 스마트 홈, 대화형 매체 그리고 통신 등과 같은 사물 인터넷 환경, 응용 분야의 기술이 중요한 기술로서 자리잡고 있음을 알 수 있다. In this paper, we analyzed IoT patent data using the social network analysis of keyword community network in patents related to Internet of Things technology. To identify the difference of IoT patent trends between Korea and USA, 100 Korea patents and 100 USA patents were collected, respectively. First, we first extracted important keywords from IoT patent abstracts using the TF-IDF weight and their correlation and then constructed the keyword network based on the selected keywords. Second, we constructed a keyword community network based on the keyword community and performed social network analysis. Our experimental results showed while Korea patents focus on the core technologies of IoT (such as security, semiconductors and image process areas), USA patents focus on the applications of IoT (such as the smart home, interactive media and telecommunications).",https://openalex.org/W2505726079,2016,Do Hyun Kim; Hyon Hee Kim; Donggeon Kim,
Bibliometric analysis of patent infringement retrieval model based on self-organizing map neural network algorithm,"Purpose The purpose of this paper is to quickly retrieve the same or similar patents in a large patent database. Design/methodology/approach The research is carried out through the analysis of the issue of patent examination, the type of patent infringement search and theories related to patent infringement determination and text mining. Findings The results show that the model improves the speed of patent search. It can quickly, accurately and comprehensively retrieve the same or equivalent patents as the imported patent claims. Research limitations/implications The patent infringement detection mainly focuses on the measurement of patent similarity in the implementation method. It is not mature, and there is still much room for improvement in research. Practical implications The model improves the efficiency of patent infringement detection, increases the accuracy of detection and protects the interests of patent stakeholders. Originality/value This study has great significance for improving the efficiency of patent examiners.",https://openalex.org/W2997483995,2019,Dimin Zhu,Zhejiang Gongshang University
From ranking and clustering of evolving networks to patent citation analysis,"The network of patents connected by citations is an evolving graph that represents the innovation process of society. A patent citing another implies that the cited patent contains a piece of previously existing knowledge that the citing patent is building upon. Understanding the development of the patent citation network contributes to the discovery of the rules that govern its growth. By adopting a citation-based recursive ranking method for patents, the evolution of new fields of technology can be traced. Specifically, a reinforcement learning based ranking algorithm was adopted and found more appropriate than the now classical PageRank algorithm. The temporal evolution of patent classes and the eventual interaction among them were studied by combining regression and clustering methods. While some patterns for the network dynamics have clearly been identified, more work is needed to see the details and to be able to make predictions for the emerging fields of technologies.",https://openalex.org/W2735672524,2017,Hayley Beltz; Anikó Fülöp; Raoul Wadhwa,Kalamazoo College; HUN-REN Wigner Research Centre for Physics; Hungarian Academy of Sciences
On A Patent Analysis Method for Technological Convergence,"An important feature in recent innovation trend is the merging and overlapping of technologies, i.e. the technological convergence. The paper proposes two approaches using patent data to examine the technological convergence. First, we conduct a patent network analysis using the patent citation, which can be considered as a knowledge flow among technological fields. Second, in order for more specific analysis, the co-classification among technologies is carried out to measure the convergence intensity, rate, and coverage. Finally, by using the coverage intensity and rate, we propose two portfolio matrices to manage the technological convergence.",https://openalex.org/W2056043035,2012,Moon-Soo Kim; Chulhyun Kim,Induk University
Efficacy and Safety of “Three Chinese Patent Medicines and Three TCM Prescriptions” for COVID-19: A Systematic Review and Network Meta-Analysis,"Objective. To systematically evaluate the efficacy, safety, and precision of TMTP for COVID-19. Methods. Randomized controlled trials and retrospective studies were searched in 11 electronic databases. This network meta-analysis included trials using TMTP to treat patients with COVID-19. The traditional pairwise meta-analysis was done by using Stata 15, and Bayesian network meta-analysis was done with WinBUGS. Results. 18 trials were included with 2036 participants and 7 drugs. The results showed that LHQW had the most significant effects on improving expectoration, shortness of breath, sore throat, nausea, emesis, inappetence, muscle soreness, and headache, and it could produce the least adverse reactions. XBJ was the best drug for fever, fatigue, and diarrhea, which showed great advantages in lowering WBC levels. XFBD was the most effective drug for cough and chest distress, which had the least exacerbation rate. JHQG was the most effective for rhinobyon and rhinorrhea, while QFPD was the best drug in decreasing CRP levels. Conclusion. This study was the first most large-scale and comprehensive research of TMTP for COVID-19. The results showed that LHQW had good efficacy without obvious adverse reactions. Therefore, we believe that it should be firstly recommended for COVID-19 treatment. In addition, XBJ is recommended for patients with a severe fever, fatigue, and diarrhea, and JHQG is recommended for patients with obvious rhinobyon and rhinorrhea; then, XFBD is recommended for patients with cough and chest tightness as the main manifestation. Our findings will help experts develop new COVID-19 treatment guidelines to better guide clinical medication for protecting the health of COVID-19 patients.",https://openalex.org/W4206392623,2022,Shuo Zhang; Zhen Yang; Zhen-Lin Chen,Beijing University of Chinese Medicine; Guang’anmen Hospital; Shaanxi University of Chinese Medicine
The comparative effects of oral Chinese patent medicines combined with western medicine in stable angina: A systematic review and network meta-analysis of 179 trials,"Background: Stable angina is a common condition with high morbidity and mortality rates. It has been reported that combining oral Chinese patent medicines (OCPMs) and Western medicine (WM) could potentially achieve a better effect than WM alone. However, the optimal OCPMs for stable angina remain controversial and merit further empirical research. Methods: PubMed, Embase, Web of Science, Cochrane Library, Ovid-Medline, Clinical Trials.gov , China National Knowledge Infrastructure, Wanfang Database, Weipu Journal Database, and Chinese Biomedical Literature Database were all searched from inception to 13 March 2022. We employed Version 2 of the Cochrane risk-of-bias tool (ROB2) to assess the overall quality of the selected studies. We also used R 4.1.2 and STATA 14.0 software applications to perform network meta-analysis, followed by sensitivity and subgroup analysis. Results: A total of 179 randomized controlled trials with 16,789 patients were included. The selected trials were all assessed as some concerns. OCPMs combined with WM had a better treatment effect than WM alone. In terms of the effective clinical rate, a significant increase was detected for Qishen Yiqi dripping pill (QSYQ)+WM as compared with Shensong Yangxin capsule (SSYX)+WM, Shexiang Baoxin pill (SXBX)+WM, Tongxinluo capsule (TXL)+WM, Xuefu Zhuyu capsule (XFZY)+WM, Qiliqiangxin capsule (QLQX)+WM, Naoxintong capsule (NXT)+WM, Fufang Danshen dripping pill (FFDS)+WM, and Danlou tablet (DL)+WM. QSYQ + WM had the highest-ranking probability (98.12%). Regarding the effective rate in ECG, QSYQ + WM was superior to SXBX + WM, TXL + WM, DL + WM, FFDS + WM, and NXT + WM. QSYQ + WM ranked first (94.21%). In terms of weekly frequency of angina, QLQX + WM obtained a better effect than FFDS + WM, Kuanxiong aerosol (KXQW)+WM, NXT + WM, QLQX + WM, SSYX + WM, SXBX + WM, and TXL + WM. QLQX + WM ranked first (100.00%). Regarding the duration of an angina attack, KXQW + WM was superior to SSYX + WM; KXQW + WM ranked first (95.71%). Adverting to weekly nitroglycerin usage, TXL + WM had the highest-ranking probability (82.12%). Referring to cardiovascular event rate, DL + WM had the highest effect (73.94%). Additionally, SSYX + WM had the lowest rate of adverse drug reactions (1.14%). Conclusion: OCPMs combined with WM had a higher efficacy. QSYQ + WM, QLQX + WM, KXQW + WM, TXL + WM, DL + WM, SSYX + WM, and SXBX + WM merit further investigation. SXBX + WM is presumably the optimal treatment prescription for both clinically effective and cardiovascular event rates. Further high-quality empirical research is needed to confirm the current results. Systematic Review Registration: URL = https://www.crd.york.ac.uk/PROSPERO/display_record.php?RecordID=316534 , CRD 42022316534",https://openalex.org/W4292318071,2022,Peiying Huang; Zhishang Li; Li Chen,Guangzhou University of Chinese Medicine; Guangdong Provincial Hospital of Traditional Chinese Medicine
Context–Problem Network and Quantitative Method of Patent Analysis: A Case Study of Wireless Energy Transmission Technology,"Identification of prevalent problems is an important process of strategic innovation for stakeholders of trending technologies. This paper proposes a systematic and replicable method of patent analysis to identify problems to be solved requisite for sustainable technology planning and development, by implementing the concept of ‘context’ to facilitate problem identification. The main concept of the method entails the importance of the connections between contextual information and problems to provide more focused, relevant, and constructive insights essential for instating goals for research and development activities. These context–problem entities and their entwined connections are discovered using keyword pattern matching, grammar-based text mining, and co-word analysis techniques. The intermediary outputs are then utilized to generate the proposed context–problem network (CP net) for social network, grammar, and quantitative data analysis. For verification, our method was applied to 737 patents in the wireless energy transmission technology domain, successfully yielding CP net data. The detailed analysis of the resulting CP net data delivered meaningful information in the wireless charging technology field: The main contexts, “batteries”, “power transmission coils”, and “cores”, are found to be most relevant to the main problems, “maximizing coupling efficiency”, “minimizing DC signal components”, and “charging batteries”. The results provide a wide range of informative perspectives for individuals, the scientific community, corporate, and market-level stakeholders. Furthermore, the method of this study can be applicable to various technologies since it is independent of specific subject domains. Future research directions aim to improve this method for better quality and modeling of contexts and problems.",https://openalex.org/W2922207572,2019,Jason Jihoon Ree; Cheolhyun Jeong; Hyunseok Park,Pohang University of Science and Technology; Hanyang University
Three Essays on Network Analysis and Patent Citation Networks,"Patent statistics provide insight into a range of economic phenomena in the economics of innovation. Since the earliest research using patent data, it was recognized that patents are highly heterogeneous with a minority of patents having much greater impact and value than others. Citation counts are a key measurement of patents, observable directly from patent bibliographic data, which carries information about patent characteristics. But patent citations form a complex network that carries more information about patents than the number of a patent's immediate neighbors.This dissertation explores network measures that exploit this structure to extract more information about patents. The first chapter of this dissertation is addressed to network centrality and the measurement of patent value. The centrality of a patent is negatively related, after controls for citation counts, to public company market value. This establishes that centrality measurements carry information about patent attributes beyond citation counts, and suggests a clear market saturation phenomenon that may drive the result.The next chapter considers whether patent centrality measurements can detect probable holdup in the economic space of patents. Patent pools associated with technical standards, such as the MPEG-2 video compression method, can relate to inventions subject to many competing rights. Centrality measurements are lower for patents that are in the patent pool, suggesting a line of research into the measurement of patent complementarity and substitute relationships.The remaining chapter concerns technology identification from patent citations. Classifying patents by technology is a common necessity in patent empirics, and existing approaches using administrative classification suffer certain inevitable limitations due to the nature of the classification system. Community detection algorithms can use citations to break patents into natural groups. An empirical analysis shows that the communities thus produced contain more information than administrative classifications and can detect underlying technological changes before the classification system does.",https://openalex.org/W2765592519,2013,Galen Hancock,
[Network Meta-analysis of Chinese patent medicine in treatment of unstable angina pectoris].,"Network Meta-analysis was used to compare the efficacy and safety of Chinese patent medicines in the treatment of unstable angina pectoris. PubMed, Cochrane Library, CNKI, Wanfang, VIP and other databases were retrieved by computers from the establishment of the databases to June 2020. Randomized controlled trials(RCTs) of Chinese patent medicines for the treatment of unstable angina pectoris were collected. Two investigators independently screened out the literatures, and extracted data according to the inclusion and exclusion criteria. The quality of the included RCTs was evaluated according to the bias risk assessment tool recommended by the Cochrane System Reviewer Manual, and the Stata 13.0 software was used for data analysis and mapping. Through screening, 28 eligible studies were finally included, with the sample size of 2 885 cases, involving 8 Chinese patent medicines. The results of the network Meta-analysis showed that in terms of total effective rate for angina symptom improvement, the order was as follows: Shenshao Capsules &gt; Naoxintong Capsules &gt; Ginkgo Ketone Ester Dripping Pills &gt; Compound Danshen Dripping Pills &gt; Ginkgo Leaf Tablets &gt; Shexiang Baoxin Pills &gt; Tongxinluo Capsules &gt; Yindan Xinnaotong Soft Capsules; in terms of total effective rate for ECG curative effect, the order was as follows: Ginkgo Ketone Ester Dripping Pills&gt;Compound Danshen Dripping Pills &gt; Tongxinluo Capsules &gt; Shenshao Capsules &gt; Shexiang Baoxin Pills &gt; Yindan Xinnaotong Soft Capsules; in terms of hypersensitivity-C-reactive protein curative effect, the order was as follows: Tongxinluo Capsules &gt; Shenshao Capsules &gt; Ginkgo Leaf Tablets&gt;Compound Danshen Dropping Pills&gt; Shexiang Baoxin Pills &gt; Naoxintong Capsules &gt; Yindan Xinnaotong Soft Capsules &gt; Ginkgo Ketone Ester Dropping Pills. Chinese patent medicine combined with conventional therapy can improve the clinical efficacy of unstable angina pectoris. Due to the differences in the quantity and quality of the included studies, the order results of Chinese patent medicines need to be further verified.",https://openalex.org/W3134885280,2021,Lu-Miao Zhang; Ting-Hai Du; Lin-Lin Niu,First Affiliated Hospital of Henan University
"Clinical efficacy, safety, and cost of nine Chinese patent medicines combined with ACEI/ARB in the treatment of early diabetic kidney disease: A network meta-analysis","Objectives: To evaluate and compare the efficacy, safety, and cost of nine Chinese patent medicines (CPMs) combined with angiotensin-converting enzyme inhibitor (ACEI) or angiotensin receptor blocker (ARB) in treating early diabetic kidney disease (DKD). Design: Systematic review and network meta-analysis. Data sources: PubMed, Embase, Cochrane Library, Web of Science, clinicaltrials.gov, SinoMed, Chinese Biomedicine, China National Knowledge Infrastructure, WanFang, and Chongqing VIP Information databases were comprehensively searched from the beginning to February 2022. Review Methods: Randomized controlled trials (RCTs) including Bailing capsule (BLC); Jinshuibao capsule (JSB); Huangkui capsule (HKC); Compound Xueshuantong capsule (CXC); uremic clearance granule (UCG); Shenyan Kangfu tablet (SYKFT); tripterygium glycosides (TG); Keluoxin capsule (KLX), and Shenshuaining tablet (SSNT) combined with ACEI/ARB for patients with early DKD were reviewed. Data Synthesis: Two reviewers independently screened articles, extracted data, and assessed the risk of bias. Risk ratios (RRs) and mean difference (MD) were reckoned to assess dichotomous variable quantities and continuous variable quantities, respectively. Using the surface under the cumulative ranking curve (SUCRA), we then ranked each therapeutic regime. Results: Ultimately, 160 RCTs involving 13,365 patients and nine CPMs were included. UCG showed significantly higher probabilities on urinary albumin excretion rate (UAER) when compared with ACEI/ARB group, with MD of −47 (95%CI) (−57, −37) and SUCRA 98.0%. The CXC group achieved a remarkable improvement in overall response rate (ORR) compared with ACEI/ARB (RR, 1.3, 95%CI (1.2, 1.5)) with SUCRA 91.9%. SSNT could be significantly superior to ACEI/ARB group in terms of serum creatinine (Scr) (−19 (−26, −12), SUCRA 99.3%) and adverse effects (AEs) (0.46 (0.17, 1.1), SUCRA 82.9%). BLC showed the greatest effectiveness on 24 h urinary total protein (24 h UTP) (−170 (−260, −83), SUCRA 78.5%) and triglyceride (Trig) (−0.89 (−1.2, −0.53), SUCRA 97.0%). From the cost-effectiveness analysis of CPMs in China, the cost of TG, SYKFT and CXC was 108, 600, and 648 RMB, respectively, per 3 months and were ranked in the top three. Conclusion: UCG and CXC might be the optimum selection for improving UAER and ORR, and SSNT could be significantly superior to ACEI/ARB group in terms of Scr and AEs. BLC shows the best curative effect on 24 h UTP and Trig. TG shows the highest cost-effectiveness among the nine CPMs.",https://openalex.org/W4292567058,2022,Jiarong Liu; Xuehan Zhang; Gaosi Xu,Nanchang University; Second Affiliated Hospital of Nanchang University
A study of influencing factors of patent value based on social network analysis,"This study proposes a different angle to evaluate patent value, namely regarding patent value as a combination of static characteristics and dynamic relationship. On one hand, a majority of patent static characteristics are fixed in their application, which means these characteristics are controlled by the owner of patent; on the other hand, the dynamic citation relationship is formed by forward citation and backward citation, which means not controlled by the owner. If a patent takes an important position in other citation relationships, this implies the patent has more chance to gain and control technology and knowledge, and to have an important influence on subsequent patents. In other words, this patent is valuable. This study applies social network analysis to carry out the research purpose, regarding patent as a node and citation as the connection between nodes to build patent citation network. This study can provide a thinking mode based on social network analysis for companies; offer a more rational way to evaluate patent value from the perspective of dynamic development; construct an effective early warning mechanism for patent litigation.",https://openalex.org/W2575064056,2016,Ke‐Chiun Chang; Chihchang Chen; Yen-Jo Kiang,Wuhan University; CTBC Business School; Taiwan Shoufu University
